id,word,normalized_word,part_of_speech,countability,zh_definition,en_definition,examples_json,suggested_chinese,cedict_gloss,match_score,score_margin,source_line,source,license
32964,valine,valine,noun,C or U,缬氨酸,(amino acid) An essential amino acid 2-amino-3-methylbutanoic acid found in most animal proteins.,[],纈氨酸,"valine (Val), an essential amino acid",0.3669,0.3669,87190,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67362,drum,drum,verb,I or T,打鼓；敲打,to play a drum or make a regular beating sound,"[{""english"": ""Rain drummed on the roof."", ""chinese"": ""雨點在屋頂上敲打。""}]",打鼓,to play a drum,0.3667,0.0429,44929,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67388,juice,juice,noun,C or U,果汁；汁液,"liquid from fruit, vegetables, or meat","[{""english"": ""Orange juice is on the table."", ""chinese"": ""橙汁在桌上。""}]",原汁,juice (extracted from fresh fruit or vegetables),0.3667,0.1423,17987,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21808,online,online,adjective,,网上,Of a computer: actively connected to the Internet or to some other communications service.,"[{""english"": ""He found out this information online."", ""chinese"": ""他是在网上发现这个信息的。""}]",在線,online; connected to the Internet,0.3667,0.1924,24974,CC-CEDICT 2026-06-22,CC BY-SA 4.0
34670,zhuang,zhuang,proper noun,,壮语,"The language of these people, belonging to the Tai language group.",[],壯語,language of the Zhuang ethnic group 壯族|壮族[Zhuang4 zu2] of Guangxi,0.3667,0.1553,26940,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2674,bald,bald,adjective,,禿,"Having little or no hair, fur, or feathers.","[{""english"": ""He started going bald quite young."", ""chinese"": ""他很年輕就開始禿頭了。""}]",禿,bald (lacking hair or feathers),0.3665,0.1915,80999,CC-CEDICT 2026-06-22,CC BY-SA 4.0
13086,gather,gather,verb,T,汤匙,"Especially, to harvest food.",[],穡,gather in harvest,0.3663,0.2111,81875,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17491,lagos,lagos,proper noun,,拉各斯,"The largest city and former capital of Nigeria, in Lagos State.",[],拉各斯,"Lagos, city in Nigeria",0.3659,0.3659,46027,CC-CEDICT 2026-06-22,CC BY-SA 4.0
31023,teochew,teochew,proper noun,,潮州话,"A variety of Southern Min Chinese, spoken in the Chaoshan region of eastern Guangdong and its diaspora.",[],潮汕話,"Chaoshan or Teo-Swa, a Southern Min language spoken by the Teochew people of the Chaoshan region 潮汕[Chao2 shan4]",0.3655,0.3309,68255,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16891,joshua,joshua,proper noun,,約書亞,A en given name.,[],約書亞,Joshua (name),0.3654,0.3481,84411,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17787,learning,learning,noun,C or U,知识,Accumulated knowledge.,"[{""english"": ""Learning new information can make people happy."", ""chinese"": ""学习新的知识令人愉悦。""}]",智識,knowledge; learning,0.3654,0.0700,53887,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33283,villain,villain,noun,C,反派,A deliberate scoundrel.,[],棍,scoundrel; villain,0.3654,0.1271,58106,CC-CEDICT 2026-06-22,CC BY-SA 4.0
10630,entry,entry,noun,C or U,条目,"An item in a list, such as an article in a dictionary or encyclopedia.",[],條目,"entry (in a dictionary, encyclopedia etc)",0.3652,0.1335,57937,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66605,eye,eye,noun,C,針眼；孔眼,"a small hole, especially the hole at the end of a needle","[{""english"": ""Pass the thread through the eye of the needle."", ""chinese"": ""把線穿過針眼。""}]",針鼻,the eye of a needle,0.3649,0.1399,111368,CC-CEDICT 2026-06-22,CC BY-SA 4.0
28404,sleeve,sleeve,noun,C,袖子,The part of a garment that covers the arm. [from 10th c.],[],衣袖,the sleeve of a garment,0.3649,0.0809,98297,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2319,auckland,auckland,proper noun,,奥克兰,"A city in the Auckland Region, New Zealand, on the North Island; the largest conurbation in the country.",[],奧克蘭,Auckland (New Zealand city),0.3647,0.3647,29741,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9308,dismantle,dismantle,verb,T,拆卸,(transitive) To take apart; to disassemble; to take to pieces.,[],拆卸,to dismantle; to take apart,0.3645,0.2610,45956,CC-CEDICT 2026-06-22,CC BY-SA 4.0
32003,treason,treason,noun,C or U,叛國,The crime of betraying one’s own country.,[],叛國罪,the crime of treason,0.3643,0.3058,18719,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29092,specially,specially,adverb,,特意,"For a special purpose, person, or occasion.","[{""english"": ""The conference will be held in a specially selected church."", ""chinese"": ""会议将会在特意安排的礼堂里举行。""}]",專程,specially (for that purpose),0.3636,0.0899,34036,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67565,strength,strength,noun,U,強度；效力,"the degree of power, force, or effectiveness of something","[{""english"": ""The medicine comes in two strengths."", ""chinese"": ""這種藥有兩種效力強度。""}]",力量,power; force; strength,0.3633,0.1718,15124,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26838,sapling,sapling,noun,C,年轻,"A young tree, larger than a seedling.",[],樹苗,sapling; young tree,0.3632,0.0560,59310,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5893,chiba,chiba,proper noun,,千葉,"The capital city of Chiba Prefecture, Japan.","[{""english"": ""She is going to Chiba Stadium."", ""chinese"": ""她將去千葉球場。""}]",千葉,"Chiba (Japanese surname, prefecture, and city)",0.3631,0.3631,16705,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67815,meter,meter,noun,C,米；公尺,the standard unit of length equal to one hundred centimetres,"[{""english"": ""The table is two meters long."", ""chinese"": ""這張桌子長兩米。""}]",市尺,chi (Chinese unit of length equal to ⅓ meter),0.3630,0.0818,37025,CC-CEDICT 2026-06-22,CC BY-SA 4.0
7606,countryman,countryman,noun,C,同乡,Somebody from one's own country; a fellow countryman.,[],鄉人子,young fellow countryman,0.3629,0.1018,109788,CC-CEDICT 2026-06-22,CC BY-SA 4.0
6995,concerning,concerning,preposition,,关于,"Regarding, respecting.","[{""english"": ""Concerning this matter... I really don’t know."", ""chinese"": ""关于这件事......我真的不知道。""}]",對,concerning; regarding,0.3625,0.2572,34145,CC-CEDICT 2026-06-22,CC BY-SA 4.0
68048,left,left,noun,U,左方；左邊,the direction or side opposite right,"[{""english"": ""The station is on your left."", ""chinese"": ""車站在你的左邊。""}]",左邊,the left side,0.3622,0.1318,36566,CC-CEDICT 2026-06-22,CC BY-SA 4.0
34502,yearly,yearly,adjective,,一年生,Happening once every year.,[],年年,year after year; yearly; every year; annually,0.3619,0.2879,37965,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22567,paris,paris,proper noun,,巴黎,The capital and largest city of France.,[],巴黎,"Paris, capital of France",0.3618,0.1447,36966,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66951,amount,amount,noun,C,數量；金額,a quantity or sum of something,"[{""english"": ""A large amount of money was missing."", ""chinese"": ""有一大筆金額不見了。""}]",數量,amount; quantity,0.3611,0.0874,51251,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5590,certainly,certainly,adverb,,當然,"Without doubt, surely.","[{""english"": ""You've worked hard for months and have certainly earned a holiday."", ""chinese"": ""你已經辛苦地工作好幾個月了, 當然可以休假。""}]",保管,certainly; surely,0.3611,0.1098,8214,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67318,coarse,coarse,adjective,,粗糙的；粗俗的,"rough in texture, or rude and offensive","[{""english"": ""The sand was coarse."", ""chinese"": ""沙子很粗糙。""}]",潑,rough and coarse,0.3611,0.1270,68084,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9884,duck,duck,noun,C or U,鸭子,The flesh of a duck used as food.,[],閃,to duck out of the way,0.3611,0.0505,113228,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67187,single,single,adjective,,單一的；單身的,"only one, or not married","[{""english"": ""I could not find a single mistake."", ""chinese"": ""我找不到單一的錯誤。""}]",缺一不可,not a single one is dispensable,0.3611,0.1592,87294,CC-CEDICT 2026-06-22,CC BY-SA 4.0
31413,thus,thus,adverb,,所以,(conjunctive) As a result.,[],因此,thus; consequently; as a result,0.3606,0.1326,24088,CC-CEDICT 2026-06-22,CC BY-SA 4.0
20365,mouthpiece,mouthpiece,noun,C,河口,The part of a wind instrument that is held in or against the mouth.,[],氣塞,fipple (in the mouthpiece of wind instrument),0.3601,0.3117,61956,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33469,vulcanization,vulcanization,noun,C or U,橡胶的硬化,A process by which rubber is hardened using heat and sulphur.,[],硫化,vulcanization (curing rubber using sulfur and heat),0.3601,0.3601,79586,CC-CEDICT 2026-06-22,CC BY-SA 4.0
32618,undertake,undertake,verb,T,实施,"(transitive) To take upon oneself; to start, to embark on (a specific task etc.).",[],包攬,to take it all upon oneself; to undertake the whole task; (fig.) to sweep (all prizes etc),0.3594,0.2083,16017,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9372,distant,distant,adjective,,远,"Far off (physically, logically or mentally).","[{""english"": ""Today we can go to distant countries easily by plane."", ""chinese"": ""现在我们很容易就能乘飞机去遥远的国度。""}]",邈冥冥,far off; distant,0.3591,0.2047,109323,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5130,capsule,capsule,noun,C,膠囊,(pharmacy) A small container containing a dose of medicine.,[],包衣,capsule (containing medicine),0.3589,0.2597,16054,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19519,memo,memo,noun,C,笔记,A short note; a memorandum.,[],便箋,a note; a memo,0.3586,0.2190,8001,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19279,matcha,matcha,noun,C or U,抹茶,"A type of powdered green tea, traditionally used in Japanese tea ceremonies.",[],抹茶,green tea powder (Japanese: matcha),0.3585,0.2147,45854,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21869,operation,operation,noun,C,手术,"(military, countable) A military campaign (e.g. Operation Desert Storm).","[{""english"": ""Doctors refused to perform a second operation."", ""chinese"": ""医生们拒绝做第二次手术。""}]",軍事行動,military operation,0.3584,0.0482,105758,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21554,odessa,odessa,proper noun,,敖德薩,A locale in Ukraine:,[],敖德薩,Odessa (city in Ukraine),0.3582,0.3582,50677,CC-CEDICT 2026-06-22,CC BY-SA 4.0
1740,arc,arc,noun,C,弧線；弧形,"A curve, in general. [from 17th c.]",[],弧形,curve; arc,0.3581,0.1449,39229,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2510,ayatollah,ayatollah,noun,C,阿亞圖拉,(Shi'ism) A religious leader in Twelver Shi'ism.,[],阿亞圖拉,ayatollah (religious leader in Shia Islam),0.3581,0.1881,114253,CC-CEDICT 2026-06-22,CC BY-SA 4.0
1160,amman,amman,proper noun,,安曼,A governorate of Jordan around the capital.,[],安曼,"Amman, capital of Jordan",0.3577,0.3577,32092,CC-CEDICT 2026-06-22,CC BY-SA 4.0
72,abdullah,abdullah,proper noun,,阿卜杜拉,A en given name.,[],阿卜杜拉,Abdullah (name),0.3571,0.3571,114301,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14855,heroine,heroine,noun,C,女主人公,A female hero.,[],主人翁,hero or heroine,0.3571,0.1843,3930,CC-CEDICT 2026-06-22,CC BY-SA 4.0
20376,mow,mow,verb,T,喜鹊,(transitive) To cut down grass or crops.,[],芻,to mow or cut grass,0.3571,0.0484,93329,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21810,online,online,adjective,,网上,"Available over, or delivered from, the Internet.","[{""english"": ""He found out this information online."", ""chinese"": ""他是在网上发现这个信息的。""}]",在線,online; connected to the Internet,0.3571,0.2061,24974,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29636,stereo,stereo,adjective,,体视,"Of sound, music, etc, recorded in stereo.",[],組合音響,stereo sound system,0.3571,0.1221,85387,CC-CEDICT 2026-06-22,CC BY-SA 4.0
601,aesop,aesop,proper noun,,伊索,"An Ancient Greek author, famous for the fables ascribed to him.",[],伊索,"Aesop (c. 620–560 BC), ancient Greek storyteller and supposed author of Aesop's Fables",0.3567,0.2010,6813,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2084,assessment,assessment,noun,C or U,分数,An appraisal or evaluation.,[],評鑑,evaluation; assessment,0.3564,0.2750,100711,CC-CEDICT 2026-06-22,CC BY-SA 4.0
10838,esther,esther,proper noun,,以斯帖记,(biblical character) The heroine of the Book of Esther.,[],以斯帖記,Book of Esther,0.3561,0.2013,6506,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16019,indigo,indigo,noun,C or U,木藍,A purplish-blue color.,[],靛色,indigo (color),0.3561,0.2420,117655,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27819,shine,shine,verb,I,發亮,"(intransitive, copulative) To emit or reflect light so as to glow.",[],發光,to emit light; to shine; to glow; to glisten; to be luminous,0.3559,0.2688,76165,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22581,parking,parking,noun,U,停车场,"Space in which to park a car or other vehicle, such as a parking lot or curbside parking.","[{""english"": ""The parking lot is free of charge."", ""chinese"": ""停车场是免费的。""}]",泊位,parking space (for a vehicle),0.3558,0.0854,63753,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67430,route,route,noun,C,路線,the way from one place to another,"[{""english"": ""This is the fastest route home."", ""chinese"": ""這是回家最快的路線。""}]",路上,on the way; en route,0.3558,0.1683,105006,CC-CEDICT 2026-06-22,CC BY-SA 4.0
29984,stupa,stupa,noun,C,窣堵坡,"(Buddhism) A dome-shaped Buddhist monument, used to house relics of the Lord Buddha.",[],舍利塔,"(Buddhism) stupa, mound-shaped monument containing Buddhist relics such as śarīra 舍利[she4 li4]",0.3558,0.2183,92419,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14277,haiti,haiti,proper noun,,海地,A country in the Caribbean. Official name: Republic of Haiti.,[],伊斯帕尼奧拉,Hispaniola (Caribbean island including Haiti and the Dominican Republic),0.3555,0.1079,6779,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66974,catch,catch,verb,T,趕上；搭上,"to be in time for a bus, train, or event","[{""english"": ""We caught the last train."", ""chinese"": ""我們趕上了最後一班火車。""}]",趕車,to hasten to catch a train or bus,0.3551,0.1530,104651,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5853,chennai,chennai,proper noun,,金奈,"A district of Tamil Nadu, India, containing most of metro Chennai.",[],馬德拉斯,"Madras or Chennai 欽奈|钦奈[Qin1 nai4], capital of Tamil Nadu on East coast of India",0.3548,0.0651,120508,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14507,harvest,harvest,verb,T,收获,(transitive) To bring in a harvest; reap; glean.,[],豐收,to reap a bumper harvest,0.3545,0.0360,102594,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25683,release,release,verb,T,出,(transitive) To make available to the public.,[],公開,to make public; to release,0.3545,0.1357,12012,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8894,design,design,noun,C or U,设计,The art of designing,[],美工,art design,0.3542,0.1970,87857,CC-CEDICT 2026-06-22,CC BY-SA 4.0
12935,gaelic,gaelic,proper noun,,蘇格蘭蓋爾語,Goidelic; any Goidelic language.,[],蓋爾語,Gaelic (language),0.3542,0.2847,95448,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24939,quality,quality,noun,C or U,质量,Level of excellence.,[],質量,quality (i.e. degree of excellence),0.3542,0.2431,103804,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33845,wether,wether,noun,C,天气,A castrated goat.,[],羯羊,wether (castrated ram),0.3542,0.3542,88122,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18846,maid,maid,noun,C,女佣,A female servant or cleaner (short for maidservant).,[],女僕,female servant; maid,0.3540,0.1552,29886,CC-CEDICT 2026-06-22,CC BY-SA 4.0
28825,someday,someday,adverb,,下次,Sometime; at some unspecified time in the future.,[],日後,someday (in the future),0.3540,0.3540,52575,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24082,poznan,poznan,proper noun,,波茲南,"A city in Greater Poland Voivodeship, west-central Poland.",[],波茲南,Poznan (city in Poland),0.3539,0.3539,64127,CC-CEDICT 2026-06-22,CC BY-SA 4.0
7854,croatian,croatian,adjective,,克罗地亚语,"Of or pertaining to Croatia, the Croatian people or their language.",[],克羅地亞語,Croatian (language),0.3537,0.1255,10834,CC-CEDICT 2026-06-22,CC BY-SA 4.0
15457,hurrah,hurrah,noun,C,万岁,A cheer; a cry of hurrah!.,[],好哇,hurrah!,0.3534,0.3534,30110,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14579,hazard,hazard,noun,C or U,机会,(golf) A sand or water obstacle on a golf course.,[],水障礙,water hazard (golf),0.3532,0.2659,62471,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67434,short,short,adjective,,短的；矮的,"measuring little in length, height, or time","[{""english"": ""This is a short story."", ""chinese"": ""這是一個短的故事。""}]",一時半會兒,a short time; a little while,0.3529,0.0441,668,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4023,borobudur,borobudur,proper noun,,波罗浮屠,"A 7th-century Buddhist monument in Central Java, Indonesia.",[],婆羅浮屠,"Borobudur (in Java, Indonesia)",0.3528,0.3528,30859,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33607,washer,washer,noun,C,洗衣机,Something that washes; especially an appliance such as a washing machine or dishwasher.,"[{""english"": ""We bought a new washer."", ""chinese"": ""我們買了台新的洗衣機。""}]",洗衣機,washing machine; washer,0.3528,0.2967,64511,CC-CEDICT 2026-06-22,CC BY-SA 4.0
10369,else,else,adverb,,不同,"(usually follows interrogative adverbs) Otherwise, if not.",[],否則,otherwise; if not; or (else),0.3526,0.1671,20520,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19221,marxism,marxism,noun,C or U,马克思主义,The socialist and communist philosophy and political program founded by Karl Marx and Friedrich Engels.,[],卡爾·馬克思,"Karl Marx (1818-1883), German socialist philosopher, political activist and founder of Marxism",0.3525,0.0721,17520,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24233,president,president,noun,C,总统,The head of state of a republic.,"[{""english"": ""The English ambassador demanded to meet with the President directly."", ""chinese"": ""英国大使要求直接会见总统。""}]",國家主席,president (title of the head of state of China and several other nations),0.3525,0.0811,24286,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16290,insurance,insurance,noun,U,保險,The business of providing insurance.,"[{""english"": ""Can I use my medical insurance?"", ""chinese"": ""我可以使用我的醫療保險嗎？""}]",受保人,the person covered by an insurance policy,0.3524,0.0570,18603,CC-CEDICT 2026-06-22,CC BY-SA 4.0
